Frame,Sub Frame,GM,SL
599,2,-0.0322723,-0.0173187
599,3,-0.031395,-0.0261688
599,4,-0.0170898,-0.0135422
599,5,-0.00667572,0.000991821
599,6,-0.000190735,-0.0104523
599,7,0.00217438,-0.0521469
599,8,0.00411987,-0.0947952
599,9,0.00907898,-0.086937
600,0,0.0164032,-0.033226
600,1,0.0190353,0.0161362
600,2,0.0151062,0.0285721
600,3,0.0062561,0.00923157
600,4,-0.00297546,-0.00492096
600,5,-0.00888824,0.0056076
600,6,-0.00804901,0.0144196
600,7,-0.00106812,0.00343323
600,8,0.00663757,-0.00957489
600,9,0.0117874,-0.0185013
601,0,0.00801086,-0.0274658
601,1,0.000648499,-0.0156021
601,2,-0.0012207,0.00888824
601,3,0.00473022,0.0104904
601,4,0.0103378,-0.00946045
601,5,0.0104904,-0.0184631
601,6,0.00495911,0.00465393
601,7,-0.000839233,0.0394821
601,8,-0.00343323,0.0481033
601,9,-0.0131607,0.0139618
602,0,-0.0193787,-0.0210953
602,1,-0.0159073,-0.0140381
602,2,-0.00793457,0.0282669
602,3,-0.00297546,0.0397873
602,4,-0.000572205,-0.0229263
602,5,0.00312805,-0.0727844
602,6,0.00850677,-0.0542068
602,7,0.010376,-0.00358582
602,8,0.00862122,0.0362778
602,9,0.00488281,0.0661469
603,0,0.00148773,0.0864792
603,1,0.00244141,0.090332
603,2,0.00305176,0.0740814
603,3,0.0025177,0.0075531
603,4,0.00419617,-0.112228
603,5,0.0100327,-0.196342
603,6,0.0182724,-0.181084
603,7,0.0198364,-0.077095
603,8,0.0192642,0.039978
603,9,0.0175476,0.0754929
604,0,0.00656128,0.0201416
604,1,-0.00312805,-0.0776291
604,2,-0.00667572,-0.131302
604,3,0.00492096,-0.0734329
604,4,0.0219345,0.0190353
604,5,0.0383759,0.0613022
604,6,0.0411224,0.0879288
604,7,0.0214005,0.134277
604,8,-0.00911713,0.139656
604,9,-0.0351715,0.071106
605,0,-0.0480652,-0.0228882
605,1,-0.0498199,-0.0717545
605,2,-0.0478363,-0.0593567
605,3,-0.0392914,-0.0601196
605,4,-0.0235367,-0.0792313
605,5,-0.0148773,-0.0585938
605,6,-0.0214386,0.00522614
605,7,-0.0265884,0.0561905
605,8,-0.0248718,0.0762177
605,9,-0.0175858,0.0842667
606,0,-0.0056076,0.083313
606,1,0.00476837,0.067215
606,2,0.00183105,0.0343704
606,3,-0.00999451,-0.0215149
606,4,-0.0189972,-0.0928116
606,5,-0.0146866,-0.110474
606,6,-0.000114441,-0.0567245
606,7,0.0127029,0.0201416
606,8,0.0192261,0.0912857
606,9,0.0175476,0.135841
607,0,0.0150681,0.125999
607,1,0.0206375,0.0556564
607,2,0.0278473,-0.0376129
607,3,0.0282669,-0.0834274
607,4,0.0230789,-0.0479507
607,5,0.0192261,0.0161362
607,6,0.0141144,0.0508499
607,7,0.0094223,0.0254059
607,8,0.00492096,-0.0439835
607,9,0.0043869,-0.0860977
608,0,0.0120163,-0.0605011
608,1,0.0147629,-0.0087738
608,2,0.00896454,0.0263596
608,3,-0.00156403,0.0558472
608,4,-0.00930786,0.083046
608,5,-0.0121307,0.0937653
608,6,-0.0133896,0.0857925
608,7,-0.0147629,0.0566101
608,8,-0.0181198,0.00732422
608,9,-0.0213242,-0.0259781
609,0,-0.0208282,-0.0324249
609,1,-0.0166321,-0.0720596
609,2,-0.00694275,-0.136299
609,3,0.0012207,-0.151825
609,4,0.00900269,-0.100021
609,5,0.0159073,-0.0339127
609,6,0.0237274,0.022583
609,7,0.0197983,0.049324
609,8,0.0138092,0.0260925
609,9,0.0212479,-0.0257874
610,0,0.0421524,-0.0721359
610,1,0.0640488,-0.0699997
610,2,0.0608826,-0.0409317
610,3,0.035553,-0.0274658
610,4,0.0043869,-0.0268555
610,5,-0.0222015,-0.0262833
610,6,-0.0408173,-0.0187302
610,7,-0.0517654,-0.00751495
610,8,-0.056076,-0.0120163
610,9,-0.0468826,-0.0191879
611,0,-0.0258255,0.0062561
611,1,-0.00656128,0.0430298
611,2,0,0.049324
611,3,0.000190735,0.0247574
611,4,-0.000572205,0.00320435
611,5,-0.00610352,0.000495911
611,6,-0.0139618,0.0153351
611,7,-0.0179291,0.0302505
611,8,-0.015564,0.0384521
611,9,-0.00595093,0.0363159
612,0,0.000648499,0.0196838
612,1,0.00110626,-0.00175476
612,2,0.000114441,-0.00202179
612,3,0.00507355,0.0185776
612,4,0.01297,0.0472641
612,5,0.0182724,0.0651932
612,6,0.0141144,0.0502777
612,7,0.00617981,0.0199127
612,8,-0.000724792,0.0118637
612,9,-0.00102997,0.0162125
613,0,-0.00133514,-0.00495911
613,1,-0.00404358,-0.0175095
613,2,-0.00846863,0.0223923
613,3,-0.0110245,0.0715637
613,4,-0.00694275,0.0617218
613,5,-0.00366211,0.00724792
613,6,-0.0069046,-0.0564194
613,7,-0.00598907,-0.0927734
613,8,-0.000190735,-0.0695801
613,9,0.00598907,-0.0109863
614,0,0.0104904,0.0415039
614,1,0.0170517,0.0735092
614,2,0.0212097,0.0931931
614,3,0.0185013,0.0844574
614,4,0.00740051,0.0419235
614,5,0.00038147,-0.00526428
614,6,0.00175476,-0.042038
614,7,0.00526428,-0.0803757
614,8,0.00598907,-0.130768
614,9,0.00534058,-0.139046
615,0,0.00785828,-0.0955582
615,1,0.0104904,-0.038414
615,2,0.0140381,0.00473022
615,3,0.0180817,0.0364304
615,4,0.0150299,0.0583649
615,5,0.00450134,0.0548553
615,6,-0.0069809,0.0284576
615,7,-0.0180435,-0.00621796
615,8,-0.0214005,-0.0286102
615,9,-0.0182343,-0.0331116
616,0,-0.0101471,-0.0244141
616,1,-0.00343323,-0.0118256
616,2,-0.00190735,0.00232697
616,3,-0.00167847,0.0174713
616,4,-0.00286102,0.0268936
616,5,-0.00663757,0.0242996
616,6,-0.00923157,0.0181198
616,7,-0.00766754,0.0111771
616,8,-0.00595093,0.00408173
616,9,-0.0087738,-0.00659943
617,0,-0.0159836,-0.0107956
617,1,-0.0189972,0.0168991
617,2,-0.0164795,0.0806808
617,3,-0.0128937,0.112228
617,4,-0.0104141,0.050087
617,5,-0.00999451,-0.0464249
617,6,-0.0128174,-0.0748825
617,7,-0.0116348,-0.0475693
617,8,-0.0087738,-0.0639725
617,9,-0.000343323,-0.107269
618,0,0.011673,-0.111008
618,1,0.0162888,-0.0482178
618,2,0.0138474,0.0449371
618,3,0.00774384,0.0867462
618,4,0.0018692,0.0619125
618,5,-0.000686646,0.00812531
618,6,-0.00156403,-0.0400925
618,7,0.000610352,-0.049324
618,8,0.00869751,-0.0136185
618,9,0.0201035,0.0126266
619,0,0.0245667,-0.000419617
619,1,0.022583,-0.0272369
619,2,0.0130463,-0.0461578
619,3,0.00362396,-0.0510406
619,4,0.00106812,-0.049324
619,5,-0.000495911,-0.0259399
619,6,-0.00358582,0.0298691
619,7,-0.000114441,0.0708008
619,8,0.00427246,0.0754929
619,9,0.00843048,0.0635147
620,0,0.00984192,0.0313187
620,1,0.00629425,-0.00865936
620,2,-0.00644684,-0.0335312
620,3,-0.0189209,-0.0247574
620,4,-0.0192261,0.00232697
620,5,-0.00804901,0.0196838
620,6,0.00648499,0.0229645
620,7,0.0163651,-0.0323486
620,8,0.0179291,-0.0781631
620,9,0.0147247,0.00732422
621,0,0.013504,0.141487
621,1,0.00980377,0.152664
621,2,0.00305176,0.0648117
621,3,-0.00110626,0.00789642
621,4,0.00537872,0.0214005
621,5,0.0126266,0.039978
621,6,0.0094223,0.0184631
621,7,-0.000610352,-0.0180435
621,8,-0.00930786,-0.0368881
621,9,-0.0205231,-0.0363159
622,0,-0.0225067,-0.0307846
622,1,-0.021286,-0.0448608
622,2,-0.0197983,-0.0601196
622,3,-0.0183868,-0.0582886
622,4,-0.00934601,-0.0430679
622,5,0.000228882,-0.0104904
622,6,0.00484467,0.0460434
622,7,0.000495911,0.071373
622,8,-0.00637054,0.0201035
622,9,-0.00713348,-0.0490952
623,0,-0.00263214,-0.0605392
623,1,-0.00190735,-0.0325394
623,2,0.00411987,0.00293732
623,3,0.0187683,0.057106
623,4,0.0284576,0.112076
623,5,0.0255203,0.102501
623,6,0.00961304,0.00774384
623,7,-0.00709534,-0.0871658
623,8,-0.0203705,-0.0803375
623,9,-0.0295639,0.0171661
624,0,-0.0274277,0.0608826
624,1,-0.0105286,0.0107956
624,2,0.00606537,-0.0255966
624,3,0.0094223,-0.0140762
624,4,-0.00331879,-0.000991821
624,5,-0.0153351,-0.00335693
624,6,-0.0149536,-0.00759125
624,7,-0.00946045,-0.0182343
624,8,-0.0031662,-0.0295258
624,9,0.00537872,-0.0417709
625,0,0.0138474,-0.0452423
625,1,0.0224686,-0.0143814
625,2,0.0320053,0.0250626
625,3,0.0368118,0.0219345
625,4,0.0381088,-0.00587463
625,5,0.0312424,-0.0305557
625,6,0.0169754,-0.0518417
625,7,0.000457764,-0.0508499
625,8,-0.0147247,-0.0018692
625,9,-0.0247955,0.0579071
626,0,-0.0242233,0.0580978
626,1,-0.019722,-0.00537872
626,2,-0.0204468,-0.0732803
626,3,-0.0169754,-0.0753784
626,4,-0.0116348,-0.0293732
626,5,-0.00736237,0.000457764
626,6,-0.00305176,-0.00965118
626,7,-0.000457764,-0.0320053
626,8,-0.00110626,-0.00854492
626,9,-0.00202179,0.0564194
627,0,0.00179291,0.107803
627,1,0.00225067,0.116005
627,2,-0.00297546,0.0782013
627,3,-0.00667572,0.0114059
627,4,-0.00450134,-0.0324631
627,5,-0.00404358,-0.0333023
627,6,-0.00473022,-0.0425339
627,7,0.00453949,-0.0668335
627,8,0.0140381,-0.037384
627,9,0.00823975,0.040741
628,0,-0.000114441,0.101166
628,1,0.00999451,0.115738
628,2,0.0323105,0.0715637
628,3,0.0384903,-0.0277328
628,4,0.0249863,-0.0949097
628,5,0.0165939,-0.0763321
628,6,0.0141907,-0.0238037
628,7,0.00202179,0.00846863
628,8,-0.0190353,0.020256
628,9,-0.0275803,0.0198746
629,0,-0.0257492,0.0136948
629,1,-0.0240707,0.00148773
629,2,-0.0299835,-0.0118256
629,3,-0.0324249,-0.0115585
629,4,-0.0253296,0.0118637
629,5,-0.0174713,0.0381851
629,6,-0.014267,0.0452042
629,7,-0.0112152,0.0355911
629,8,-0.00713348,-0.00686646
629,9,-0.00247955,-0.0591278
630,0,-0.00362396,-0.0400162
630,1,-0.00839233,0.0140762
630,2,-0.0105667,-0.00362396
630,3,-0.00579834,-0.0395966
630,4,0.00450134,-0.0159073
630,5,0.0205612,0.0162125
630,6,0.0366211,0.0152969
630,7,0.041008,0.00404358
630,8,0.0382233,0.0030899
630,9,0.0342941,-0.00915527
631,0,0.0231171,-0.0308609
631,1,0.00911713,-0.0381088
631,2,-0.00457764,-0.0297546
631,3,-0.0146866,-0.02285
631,4,-0.0197601,-0.0235748
631,5,-0.0226212,-0.0213242
631,6,-0.0227356,-0.00988007
631,7,-0.0271988,0.0075531
631,8,-0.0331116,0.0244904
631,9,-0.025444,0.0122452
632,0,-0.0030899,-0.0293732
632,1,0.0163269,-0.0412369
632,2,0.0204468,-0.000419617
632,3,0.0210571,0.0322723
632,4,0.019455,0.0284195
632,5,0.0160217,0.0179672
632,6,0.0102997,0.0135422
632,7,0.00499725,0.00736237
632,8,0.00457764,-0.00278473
632,9,0.00785828,-0.0087738
633,0,0.0153351,-0.0133896
633,1,0.0246429,-0.0118637
633,2,0.0267029,0.01297
633,3,0.0191116,0.0519562
633,4,0.00617981,0.080452
633,5,-0.00350952,0.080986
633,6,-0.00640869,0.0484085
633,7,-0.00926971,-0.00499725
633,8,-0.0182343,-0.0525284
633,9,-0.0265503,-0.0725555
634,0,-0.0263977,-0.0606537
634,1,-0.0119019,-0.0204468
634,2,0.00370026,0.0495529
634,3,0.0101471,0.12207
634,4,0.00675201,0.116348
634,5,0.0104523,0.00659943
634,6,0.0178146,-0.118866
634,7,0.0198746,-0.165482
634,8,0.0179672,-0.118828
634,9,0.0102615,-0.0175858
635,0,-0.000495911,0.0989914
635,1,-0.00587463,0.15873
635,2,-0.0185394,0.129089
635,3,-0.0349426,0.0494766
635,4,-0.0376892,-0.0312042
635,5,-0.023613,-0.117149
635,6,-0.0128937,-0.171318
635,7,-0.00759125,-0.140915
635,8,-0.0112152,-0.0596619
635,9,-0.0178146,-0.0148773
636,0,-0.0125504,-0.0110245
636,1,-0.000953674,0.033493
636,2,0.00339508,0.0980377
636,3,0.00263214,0.119247
636,4,0.00720978,0.111046
636,5,0.0178528,0.078125
636,6,0.0285721,0.00904083
636,7,0.0273514,-0.0520325
636,8,0.0203705,-0.0761795
636,9,0.0218582,-0.070076
637,0,0.0261688,-0.0393295
637,1,0.0193787,0.00564575
637,2,-0.00431061,0.0347519
637,3,-0.0257874,0.0267792
637,4,-0.0310898,-0.0108719
637,5,-0.0265503,-0.0483704
637,6,-0.0203323,-0.0524521
637,7,-0.0164413,-0.0246811
637,8,-0.0104904,-0.00602722
637,9,-0.00549316,-0.00507355
638,0,-0.00358582,0.00648499
638,1,-0.00217438,0.0204849
638,2,-0.00274658,0.0344467
638,3,-0.00354767,0.055809
638,4,-0.00713348,0.0586319
638,5,-0.0115967,0.0222778
638,6,-0.00961304,-0.0146484
638,7,-3.8147e-05,-0.0149918
638,8,0.00831604,-0.00156403
638,9,0.0164795,-0.00259399
639,0,0.026474,-0.00789642
639,1,0.0331116,-0.00785828
639,2,0.0301361,-0.00724792
639,3,0.026207,-0.00984192
639,4,0.0215912,-0.00602722
639,5,0.0127029,0.0087738
639,6,-0.000648499,0.0037384
639,7,-0.0114059,-0.0369644
639,8,-0.017395,-0.0589752
639,9,-0.018959,-0.0094223
640,0,-0.0160217,0.0586319
640,1,-0.0138474,0.0304413
640,2,-0.0171661,-0.0635147
640,3,-0.02285,-0.0731659
640,4,-0.0188065,-0.00160217
640,5,0.00175476,0.0371933
640,6,0.0193024,0.0298691
640,7,0.0230026,0.0285721
640,8,0.0258636,0.0588608
640,9,0.0274277,0.0900269
641,0,0.0196075,0.0967789
641,1,0.0128174,0.0917816
641,2,0.00717163,0.0727081
641,3,0.0012207,-0.0126266
641,4,-0.00411987,-0.115013
641,5,-0.00492096,-0.107689
641,6,-0.00679016,-0.0460434
641,7,-0.0136566,-0.0443268
641,8,-0.0212479,-0.021019
641,9,-0.0211716,0.0365829
642,0,-0.0173187,0.00480652
642,1,-0.0111008,-0.0786591
642,2,-0.0025177,-0.0761032
642,3,0.00648499,0.0141907
642,4,0.0129318,0.083847
642,5,0.0138474,0.067482
642,6,0.00892639,0.000152588
642,7,0.00400543,-0.0662231
642,8,-0.000610352,-0.103836
642,9,-0.00358582,-0.0789642
643,0,-0.00576019,-0.015564
643,1,-0.0082016,0.0239944
643,2,-0.0114059,0.026474
643,3,-0.00644684,0.0147247
643,4,0.00480652,0.0133514
643,5,0.0169754,0.0130463
643,6,0.0211334,0.0114441
643,7,0.0165939,0.0156403
643,8,7.62939e-05,0.0030899
643,9,-0.0176239,-0.0277328
644,0,-0.0250626,-0.0423431
644,1,-0.0214767,-0.0431442
644,2,-0.0207138,-0.0480652
644,3,-0.018959,-0.042305
644,4,-0.0149155,-0.0137711
644,5,-0.000915527,0.0339508
644,6,0.0118637,0.0758743
644,7,0.0170135,0.0870132
644,8,0.0139618,0.062561
644,9,0.0094223,0.0345993
645,0,0.00530243,0.0369263
645,1,0.000991821,0.0629807
645,2,0.00228882,0.0712967
645,3,0.00862122,0.0577164
645,4,0.020256,0.0531387
645,5,0.0300217,0.0640488
645,6,0.035553,0.0524139
645,7,0.0254059,-0.00183105
645,8,0.00038147,-0.0618744
645,9,-0.0154114,-0.0881195
646,0,-0.0130081,-0.0484848
646,1,0.000953674,0.0299072
646,2,0.0145721,0.0835037
646,3,0.0153351,0.0708008
646,4,0.00270844,-0.00225067
646,5,-0.00595093,-0.0761032
646,6,0.000953674,-0.0850296
646,7,0.0102615,-0.0492096
646,8,0.0088501,-0.0246811
646,9,0.00198364,-0.00980377
647,0,-0.00846863,0.00923157
647,1,-0.0210571,0.0250626
647,2,-0.0340652,0.0302887
647,3,-0.042038,0.0295258
647,4,-0.042038,0.0186157
647,5,-0.0317764,-0.0146866
647,6,-0.0141907,-0.0575638
647,7,0.00232697,-0.0732422
647,8,0.00865936,-0.0377274
647,9,0.00919342,-0.00576019
648,0,0.0056076,-0.0305176
648,1,0.00125885,-0.0842667
648,2,-0.00389099,-0.0808334
648,3,-0.00694275,-0.000343323
648,4,-0.00873566,0.0607681
648,5,-0.00164032,0.05867
648,6,0.00602722,0.0126266
648,7,0.00732422,-0.0582123
648,8,0.0105286,-0.115051
648,9,0.0181961,-0.130348
649,0,0.0249481,-0.13504
649,1,0.0319672,-0.104027
649,2,0.0330734,-0.0069809
649,3,0.0291061,0.080452
649,4,0.0203705,0.0928879
649,5,0.0141144,0.0688171
649,6,0.00926971,0.0581741
649,7,0.000724792,0.057869
649,8,-0.00869751,0.0530624
649,9,-0.0124741,0.0486374
650,0,-0.013504,0.0222015
650,1,-0.0232697,-0.0301743
650,2,-0.0345993,-0.063858
650,3,-0.0391769,-0.0521469
650,4,-0.0326157,-0.028038
650,5,-0.0168228,-0.0352097
650,6,0.00183105,-0.0462341
650,7,0.0136566,-0.0031662
650,8,0.0161743,0.0664902
650,9,0.0170898,0.104332
651,0,0.0144958,0.113525
651,1,0.00511169,0.114594
651,2,-0.00427246,0.112877
651,3,-3.8147e-05,0.0964355
651,4,0.00957489,0.0511932
651,5,0.0160599,0.00705719
651,6,0.0215912,0.00961304
651,7,0.0276566,0.00854492
651,8,0.032196,-0.0323486
651,9,0.02491,-0.0492859
652,0,0.0112152,-0.0296021
652,1,-0.00595093,-0.0100327
652,2,-0.0200653,0
652,3,-0.0304031,0.00556946
652,4,-0.0296021,-0.00457764
652,5,-0.0237656,-0.0360489
652,6,-0.0173187,-0.0593948
652,7,-0.0129318,-0.0492096
652,8,-0.0105286,-0.00614166
652,9,-0.00644684,0.032692
653,0,-0.00267029,0.0360107
653,1,-0.00102997,0.0189972
653,2,-0.00305176,-0.000724792
653,3,-0.00400543,-0.00904083
653,4,-0.00511169,-0.00713348
653,5,-0.0056839,-0.000343323
653,6,-0.00469208,0.0192261
653,7,-0.00247955,0.0286865
653,8,-0.00389099,0.00423431
653,9,-0.00514984,-0.00278473
654,0,-0.00370026,0.0403214
654,1,-0.000343323,0.0564957
654,2,0.000648499,0.0188065
654,3,0.00431061,-0.0294876
654,4,0.00770569,-0.0780487
654,5,0.00835419,-0.120468
654,6,0.0094223,-0.0915909
654,7,0.0147629,0.0157547
654,8,0.0174332,0.0575256
654,9,0.018959,0.00709534
655,0,0.0209427,-0.0292206
655,1,0.0220108,-0.0167465
655,2,0.0216675,-0.0056076
655,3,0.0138092,-0.0408554
655,4,0.00808716,-0.0843048
655,5,0.0069809,-0.0784683
655,6,0.00846863,-0.032692
655,7,0.00190735,0.0117111
655,8,-0.00564575,0.0409698
655,9,-0.0115204,0.0497437
656,0,-0.0153351,0.0379181
656,1,-0.0186539,0.00476837
656,2,-0.0205994,-0.0385666
656,3,-0.0210571,-0.0605774
656,4,-0.0189972,-0.0327682
656,5,-0.0165176,-0.0109863
656,6,-0.0138092,0.00274658
656,7,-0.00617981,0.0530624
656,8,0.00434875,0.0948334
656,9,0.0198364,0.0829697
657,0,0.0344086,0.0465775
657,1,0.0324631,0.0280762
657,2,0.0130844,0.000305176
657,3,-0.00556946,-0.0516891
657,4,-0.0137711,-0.083046
657,5,-0.0141907,-0.0543594
657,6,-0.010643,-0.00038147
657,7,0.000457764,0.0262833
657,8,0.0130463,0.0195312
657,9,0.0188065,-0.00415802
658,0,0.0238037,-0.0243378
658,1,0.0213623,-0.0195694
658,2,0.0191498,0.00263214
658,3,0.0188065,0.0325775
658,4,0.0169373,0.0498199
658,5,0.00740051,0.034256
658,6,-0.00953674,-0.00720978
658,7,-0.0210953,-0.038414
658,8,-0.0206757,-0.0308228
658,9,-0.0127029,0.0199509
659,0,-0.00270844,0.0740814
659,1,-0.00247955,0.0868225
659,2,-0.0109482,0.0822449
659,3,-0.0162125,0.075531
659,4,-0.017128,0.0452042
659,5,-0.0180817,0.00350952
659,6,-0.0218964,-0.0430679
659,7,-0.0186157,-0.0722122
659,8,-0.0104523,-0.0405884
659,9,0.000724792,0.0123978
660,0,0.0100708,0.0166321
660,1,0.00640869,-0.0194168
660,2,0.00545502,-0.0431442
660,3,0.0198746,-0.0301361
660,4,0.031929,-0.0056839
660,5,0.0265121,0.00114441
660,6,0.0125885,-0.00156403
660,7,-0.000724792,-0.00614166
660,8,-0.0128937,-0.0157547
660,9,-0.0266266,-0.0255585
661,0,-0.037117,-0.0123978
661,1,-0.0314713,0.0241852
661,2,-0.0180817,0.0524902
661,3,-0.016098,0.0494003
661,4,-0.0300598,0.0332642
661,5,-0.0401306,0.0166702
661,6,-0.0434113,0.00999451
661,7,-0.0414276,0.0103378
661,8,-0.0314331,-0.00507355
661,9,-0.0121307,-0.0537109
662,0,0.0121307,-0.0789261
662,1,0.0321198,-0.0433731
662,2,0.0472641,-0.0183105
662,3,0.050354,-0.059166
662,4,0.046196,-0.0976181
662,5,0.0382233,-0.052948
662,6,0.0324249,0.0082016
662,7,0.0259781,0.0210571
662,8,0.0164795,0.036087
662,9,0.00541687,0.0797272
663,0,-0.00213623,0.102272
663,1,-0.0025177,0.0603104
663,2,-0.00144958,-0.0105667
663,3,-0.00774384,-0.0471115
663,4,-0.0183868,-0.0303268
663,5,-0.0248718,-0.00404358
663,6,-0.0216293,-0.0163651
663,7,-0.0143814,-0.0722885
663,8,-0.0056839,-0.0888443
663,9,0.00160217,-0.0127411
664,0,0.00804901,0.0828934
664,1,0.0123215,0.126953
664,2,0.0158691,0.109673
664,3,0.0227356,0.0484085
664,4,0.0260162,-0.0349045
664,5,0.0246429,-0.0873566
664,6,0.0197601,-0.0922775
664,7,0.00720978,-0.0864792
664,8,-0.0087738,-0.0606155
664,9,-0.0143433,-0.00225067
665,0,-0.00846863,0.054245
665,1,0.00301361,0.0628281
665,2,0.0133133,0.0286865
665,3,0.0150681,-0.0301743
665,4,0.00686646,-0.0783157
665,5,-0.00476837,-0.0519562
665,6,-0.0146103,0.0389099
665,7,-0.0233841,0.105934
665,8,-0.0261688,0.0934601
665,9,-0.0273895,0.0265503
666,0,-0.0209808,-0.0411606
666,1,-0.0130844,-0.0487518
666,2,-0.00770569,-0.00202179
666,3,-0.0025177,0.0473404
666,4,-0.00236511,0.0728989
666,5,-0.00282288,0.0513458
666,6,-0.00240326,-0.0131226
666,7,0.000114441,-0.0730133
666,8,0.00473022,-0.0823212
666,9,0.00888824,-0.0905991
667,0,0.0175095,-0.082283
667,1,0.026474,-0.0107193
667,2,0.0261688,0.0577164
667,3,0.0177383,0.0728989
667,4,0.012207,0.0545883
667,5,0.0146484,0.0323486
667,6,0.0224686,-0.012207
667,7,0.0231171,-0.058403
667,8,0.0204468,-0.0457382
667,9,0.00816345,0.00610352
668,0,-0.00709534,0.0102615
668,1,-0.0228119,-0.033493
668,2,-0.0328827,-0.0569153
668,3,-0.0300217,-0.0501251
668,4,-0.0228882,-0.0317001
668,5,-0.0152588,-0.00480652
668,6,-0.00667572,0.0260162
668,7,-0.00392914,0.0580215
668,8,-0.0111771,0.0947952
668,9,-0.0201416,0.121651
669,0,-0.0252151,0.106621
669,1,-0.0244141,0.0388336
669,2,-0.0160217,-0.0318146
669,3,-0.00556946,-0.050087
669,4,-0.00106812,-0.0234985
669,5,-0.000419617,0.0179672
669,6,0.00843048,0.0385284
669,7,0.0182724,0.0172424
669,8,0.0237274,-0.0294876
669,9,0.0261307,-0.0634384
670,0,0.0219345,-0.0505447
670,1,0.0180054,-0.00934601
670,2,0.0146103,0.022583
670,3,0.00629425,0.0769424
670,4,-0.00694275,0.149384
670,5,-0.018959,0.144386
670,6,-0.0201035,0.0255585
670,7,-0.0112534,-0.109673
670,8,-0.00213623,-0.160332
670,9,0.0018692,-0.0838852
671,0,0.000305176,0.0069809
671,1,-0.000801086,-3.8147e-05
671,2,0.00152588,-0.0315475
671,3,0.00179291,0.0185013
671,4,3.8147e-05,0.0885391
671,5,-0.00324249,0.0597763
671,6,-0.00995636,-0.0536346
671,7,-0.0172424,-0.120392
671,8,-0.0254822,-0.0802994
671,9,-0.0279617,-0.0246811
672,0,-0.0210953,-0.0177383
672,1,-0.01194,-0.0194168
672,2,0.000572205,0.00270844
672,3,0.0193787,0.0362778
672,4,0.0354385,0.0482559
672,5,0.0510025,0.022049
672,6,0.0677109,-0.0203323
672,7,0.075531,-0.0462341
672,8,0.0643158,-0.0495911
672,9,0.0387192,-0.0415802
673,0,0.0163651,-0.0343704
673,1,0.00362396,-0.0325775
673,2,-0.0063324,-0.0379562
673,3,-0.0134277,-0.0367355
673,4,-0.0204468,-0.0230408
673,5,-0.0307846,-0.0102615
673,6,-0.0403595,0.00110626
673,7,-0.0377274,0.0377274
673,8,-0.0313187,0.0673676
673,9,-0.0247574,0.058403
674,0,-0.0160217,0.0504303
674,1,-0.0154495,0.0460815
674,2,-0.0239563,0.0364304
674,3,-0.0228882,0.0251389
674,4,-0.014534,-0.00926971
674,5,-0.00640869,-0.0409317
674,6,-0.00564575,-0.0266266
674,7,-0.00858307,0.0146866
674,8,-0.0130081,0.0540161
674,9,-0.011673,0.0726318
675,0,-0.00617981,0.051384
675,1,-0.00537872,0.0120544
675,2,-0.00854492,0.000953674
675,3,-0.00743866,0.0254059
675,4,7.62939e-05,0.0363159
675,5,0.00926971,0.00965118
675,6,0.0177765,-0.0410461
675,7,0.0106049,-0.0897217
675,8,0.000801086,-0.0884247
675,9,-0.00915527,-0.0162506
676,0,-0.00377655,0.0573349
676,1,0.0123978,0.0551605
676,2,0.022583,0.0162506
676,3,0.0223923,0.0124741
676,4,0.0202179,0.030365
676,5,0.0094223,0.0334549
676,6,0.0044632,0.0162125
676,7,0.0159073,-0.00362396
676,8,0.0288773,-0.00766754
676,9,0.0353241,-0.00606537
677,0,0.0368881,-0.0200653
677,1,0.030632,-0.0427628
677,2,0.0130844,-0.0603485
677,3,-0.00648499,-0.060997
677,4,-0.0173569,-0.037117
677,5,-0.0169373,-0.0223923
677,6,-0.0137711,-0.0135422
677,7,-0.00576019,0.0136948
677,8,0.00183105,0.0400925
677,9,-0.00110626,0.0461197
678,0,-0.00946045,0.0349426
678,1,-0.0125504,0.0192642
678,2,-0.00888824,0.00392914
678,3,-0.00141144,0.0117111
678,4,-0.000915527,0.0482559
678,5,-0.00385284,0.0808334
678,6,-0.00465393,0.0636292
678,7,-0.000495911,-0.0167465
678,8,0.00659943,-0.129662
678,9,0.00495911,-0.185051
679,0,-0.00499725,-0.138397
679,1,-0.0144196,-0.061264
679,2,-0.020256,-0.0102615
679,3,-0.0240326,0.0369263
679,4,-0.0304031,0.090065
679,5,-0.0370026,0.103188
679,6,-0.0260544,0.0345612
679,7,-0.000343323,-0.0443268
679,8,0.020256,-0.0535965
679,9,0.0209427,-0.00999451
680,0,0.0107574,0.0160217
680,1,0.0044632,0.0110626
680,2,0.00450134,-0.0192261
680,3,-0.00328064,-0.0426102
680,4,-0.0114441,0.0143051
680,5,-0.0139618,0.0868607
680,6,-0.00812531,0.0698853
680,7,-0.000953674,0.000228882
680,8,0.00427246,-0.0330353
680,9,0.00770569,-0.0226974
681,0,0.0143051,-0.0121307
681,1,0.0246048,-0.00541687
681,2,0.0301361,0.0056076
681,3,0.0247574,0.0135803
681,4,0.0170898,0.00873566
681,5,0.0117111,-0.0178146
681,6,0.0115204,-0.0352097
681,7,0.013504,0.00339508
681,8,0.0088501,0.0633621
681,9,-0.000190735,0.0907135
682,0,-0.00679016,0.0621033
682,1,-0.00614166,-0.0138855
682,2,-0.00606537,-0.0841141
