Frame,Sub Frame,GM,SL
969,3,-0.0217819,0.0242615
969,4,-0.03479,0.00923157
969,5,-0.0318909,-0.00102997
969,6,-0.0173187,-0.0164032
969,7,-0.0125885,-0.0230408
969,8,-0.01091,-0.0356674
969,9,-0.00347137,-0.056572
970,0,0.00896454,-0.0728226
970,1,0.0238037,-0.0766373
970,2,0.0352097,-0.0501251
970,3,0.0353622,-0.0154114
970,4,0.022049,-0.00644684
970,5,0.00629425,0.00404358
970,6,-0.00480652,0.0410843
970,7,-0.031662,0.0693512
970,8,-0.0635529,0.0632858
970,9,-0.0732422,0.0475693
971,0,-0.0624466,0.0177383
971,1,-0.0392151,-0.0225067
971,2,-0.0168228,-0.0408173
971,3,0.00160217,-0.0246811
971,4,0.00335693,0.00404358
971,5,0.00579834,0.00404358
971,6,0.0202179,-0.0201035
971,7,0.0297546,-0.0430298
971,8,0.0330353,-0.0613785
971,9,0.0423813,-0.0732803
972,0,0.0576019,-0.0540543
972,1,0.0694275,-0.029068
972,2,0.0709152,-0.0248718
972,3,0.062294,-0.0194168
972,4,0.040741,-0.0118637
972,5,0.0246429,-0.0312424
972,6,0.0156021,-0.0659943
972,7,-0.00202179,-0.078125
972,8,-0.0257492,-0.0563812
972,9,-0.0365448,-0.00179291
973,0,-0.030098,0.0554657
973,1,-0.0239563,0.0835419
973,2,-0.0221634,0.0820541
973,3,-0.0186539,0.0718307
973,4,-0.0157166,0.0674438
973,5,0.00171661,0.0485229
973,6,0.0277328,0.0221252
973,7,0.0382614,0.00934601
973,8,0.028801,0.00640869
973,9,0.0233078,0.00617981
974,0,0.019722,0.0056839
974,1,0.0211716,-0.00968933
974,2,0.0238037,-0.0340652
974,3,0.0241852,-0.0492096
974,4,0.0177002,-0.0421143
974,5,0.00934601,-0.0224686
974,6,-0.000801086,-0.00621796
974,7,-0.0221252,0.00247955
974,8,-0.0490189,0.00526428
974,9,-0.0602341,0.0193024
975,0,-0.0551987,0.0385666
975,1,-0.0447845,0.0534439
975,2,-0.0388718,0.0592804
975,3,-0.0347137,0.0564957
975,4,-0.0375366,0.0638962
975,5,-0.0259399,0.0605392
975,6,-0.001297,0.0343323
975,7,0.00682831,0.00923157
975,8,0.00209808,-0.00759125
975,9,0.000267029,-0.0123596
976,0,-0.00137329,-0.00415802
976,1,-0.0124741,0.0129318
976,2,-0.026741,0.042038
976,3,-0.030632,0.0756073
976,4,-0.0287247,0.0802994
976,5,-0.0226974,0.052681
976,6,-0.015564,0.0201797
976,7,-0.021553,-0.0199509
976,8,-0.0390625,-0.0964737
976,9,-0.0480652,-0.176659
977,0,-0.0385284,-0.219612
977,1,-0.0174713,-0.24456
977,2,0.00518799,-0.257492
977,3,0.0223541,-0.218468
977,4,0.0253677,-0.122643
977,5,0.0398254,-0.0268555
977,6,0.0688171,0.0338364
977,7,0.0787354,0.0611877
977,8,0.0714493,0.0553513
977,9,0.0679779,0.0188828
978,0,0.0715256,-0.0432587
978,1,0.076561,-0.110359
978,2,0.0815964,-0.124893
978,3,0.0860977,-0.0789261
978,4,0.0837708,-0.0170135
978,5,0.0728989,0.0177765
978,6,0.0546646,0.0224304
978,7,0.0247192,0.0230408
978,8,-0.00900269,0.0326538
978,9,-0.0251007,0.0948715
979,0,-0.0164795,0.148468
979,1,0.00179291,0.144768
979,2,0.0094223,0.126305
979,3,0.00263214,0.130424
979,4,-0.0217056,0.143166
979,5,-0.0325775,0.131111
979,6,-0.0118637,0.0859451
979,7,0.00148773,0.0465393
979,8,-0.0115585,0.0260925
979,9,-0.0355911,-0.0104523
980,0,-0.0520706,-0.0684357
980,1,-0.0533295,-0.107841
980,2,-0.0495911,-0.108185
980,3,-0.0489426,-0.071106
980,4,-0.0511169,-0.00972748
980,5,-0.051384,0.0289917
980,6,-0.0465393,0.0320816
980,7,-0.0453949,0.0274658
980,8,-0.0478745,0.0271606
980,9,-0.0395966,0.0390625
981,0,-0.0257492,0.0559616
981,1,-0.0130463,0.0609207
981,2,0.000724792,0.0559616
981,3,0.0139236,0.0520706
981,4,0.00873566,0.0598526
981,5,0.00164032,0.0583267
981,6,0.0133514,0.0310898
981,7,0.0204468,0.00961304
981,8,0.0128174,0.00797272
981,9,0.00576019,0.0164413
982,0,0.00141144,0.0204849
982,1,0.000991821,0.00202179
982,2,0.00610352,-0.0240707
982,3,0.00766754,-0.0315857
982,4,0.00385284,-0.0237656
982,5,0.00331879,-0.0161362
982,6,-0.00137329,-0.0225067
982,7,-0.0242233,-0.0384521
982,8,-0.0577927,-0.060997
982,9,-0.0734711,-0.0489426
983,0,-0.0636673,0.00530243
983,1,-0.0524521,0.0348282
983,2,-0.055542,0.00720978
983,3,-0.0603104,-0.0456238
983,4,-0.060463,-0.0731659
983,5,-0.04776,-0.0694275
983,6,-0.00759125,-0.0712204
983,7,0.0186539,-0.0734711
983,8,0.0221634,-0.0438309
983,9,0.0217819,0.00461578
984,0,0.0275421,0.0291824
984,1,0.026474,0.00595093
984,2,0.0208282,-0.0449371
984,3,0.0293732,-0.0747299
984,4,0.0505066,-0.0579071
984,5,0.0767899,-0.0351715
984,6,0.106468,-0.0569534
984,7,0.127296,-0.110435
984,8,0.124702,-0.135765
984,9,0.10498,-0.089035
985,0,0.0880814,-0.0043869
985,1,0.0831604,0.0592804
985,2,0.080452,0.083046
985,3,0.067749,0.0806427
985,4,0.037117,0.0716019
985,5,0.0107956,0.0599289
985,6,0.0161362,0.0311661
985,7,0.0206757,0.00934601
985,8,0.0130463,-0.00240326
985,9,0.00541687,-0.0302505
986,0,0.0101089,-0.0534058
986,1,0.0195312,-0.0538635
986,2,0.0229645,-0.0527573
986,3,0.018692,-0.0593185
986,4,0.00118256,-0.0752258
986,5,-0.021553,-0.0898361
986,6,-0.0373077,-0.053215
986,7,-0.0517654,0.0262833
986,8,-0.0780869,0.0570297
986,9,-0.0988388,0.0363922
987,0,-0.101624,0.031929
987,1,-0.0873947,0.0533295
987,2,-0.0683975,0.0730896
987,3,-0.0604248,0.0747681
987,4,-0.0615311,0.0738525
987,5,-0.064621,0.0849915
987,6,-0.0370789,0.0796509
987,7,-0.00583649,0.0553131
987,8,0.0100708,0.0343704
987,9,0.0180054,0.0244904
988,0,0.0221252,0.0215912
988,1,0.023613,0.0304413
988,2,0.0154877,0.0497818
988,3,0.00213623,0.0788116
988,4,-0.00782013,0.0878143
988,5,-0.0202942,0.0675201
988,6,-0.0367737,0.0318527
988,7,-0.0532532,0.011673
988,8,-0.0748062,0.00785828
988,9,-0.082016,0.0153351
989,0,-0.065918,0.0299072
989,1,-0.0391769,0.00946045
989,2,-0.0164032,-0.037117
989,3,-0.00171661,-0.0673294
989,4,-0.00297546,-0.0571823
989,5,-0.0102234,-0.0294495
989,6,0.00576019,-0.0166702
989,7,0.0225449,-0.0138474
989,8,0.0296021,-0.00988007
989,9,0.0347519,-0.0125122
990,0,0.0382233,-0.0146866
990,1,0.0400925,-0.0152206
990,2,0.0481796,-0.022316
990,3,0.0548553,-0.02388
990,4,0.0519562,-0.0123215
990,5,0.0418091,0.00247955
990,6,0.0309753,0.00904083
990,7,0.0164795,0.00766754
990,8,-0.00907898,0.00415802
990,9,-0.0181198,7.62939e-05
991,0,-0.0038147,0.00915527
991,1,0.00846863,0.0195312
991,2,0.00591278,0.00980377
991,3,-0.0037384,-0.0122833
991,4,-0.0128555,-0.0303268
991,5,-0.0136566,-0.0274277
991,6,0.0217438,-0.0252533
991,7,0.0560379,-0.0265121
991,8,0.0596619,-0.00972748
991,9,0.0479507,0.0140762
992,0,0.0382996,0.018158
992,1,0.0295258,0.00301361
992,2,0.0200653,-0.0176239
992,3,0.0153351,-0.0278091
992,4,0.013237,-0.025444
992,5,0.0087738,-0.0206375
992,6,0.00495911,-0.0183105
992,7,0.00125885,-0.0159454
992,8,-0.0131607,-0.0158691
992,9,-0.0251389,-0.0189209
993,0,-0.0257111,-0.0128555
993,1,-0.0177002,-0.00770569
993,2,-0.0197601,-0.0103378
993,3,-0.0260544,-0.0175476
993,4,-0.0341034,-0.0131989
993,5,-0.0406265,0.00137329
993,6,-0.0186539,0.000534058
993,7,0.0062561,-0.0124359
993,8,0.0111771,-0.0219345
993,9,0.00751495,-0.0214767
994,0,0.00526428,-0.0166321
994,1,0.00537872,-0.0188446
994,2,0.00514984,-0.0332642
994,3,0.00347137,-0.0434494
994,4,-0.000648499,-0.0349426
994,5,-0.00354767,-0.0178909
994,6,-0.00408173,-0.00637054
994,7,-0.00938416,0.00038147
994,8,-0.0299454,0.00331879
994,9,-0.0548935,0.0112534
995,0,-0.0574875,0.0261307
995,1,-0.0422287,0.0402451
995,2,-0.0291824,0.0395203
995,3,-0.0234985,0.0304794
995,4,-0.0272369,0.0354385
995,5,-0.0409698,0.058403
995,6,-0.0252533,0.0558853
995,7,0.0102615,0.0255585
995,8,0.0276947,0.00431061
995,9,0.0303268,7.62939e-05
996,0,0.0353622,0.0012207
996,1,0.0426483,0.000419617
996,2,0.0501251,-0.00526428
996,3,0.0571823,0.00171661
996,4,0.0605392,0.0146103
996,5,0.0544739,0.0218201
996,6,0.043335,0.0213623
996,7,0.0314331,0.0191879
996,8,0.00854492,0.0142288
996,9,-0.0130081,0.0137711
997,0,-0.00614166,0.0213242
997,1,0.0173569,0.0230789
997,2,0.0295258,0.0168991
997,3,0.0286865,0.0125885
997,4,0.0267029,0.0150299
997,5,0.0151062,0.0252533
997,6,0.0214767,0.0229645
997,7,0.033226,0.00736237
997,8,0.0260544,0.000686646
997,9,0.0100708,0.00492096
998,0,0.00038147,0.00938416
998,1,-0.00270844,0.00534058
998,2,-0.00236511,-0.00900269
998,3,0.000228882,-0.0160599
998,4,-0.00305176,-0.00774384
998,5,-0.0119019,0.00797272
998,6,-0.0214767,0.0188065
998,7,-0.0288773,0.0246811
998,8,-0.04879,0.0286865
998,9,-0.0720978,0.0281525
999,0,-0.0761414,0.0344467
999,1,-0.0645447,0.0434113
999,2,-0.0510025,0.0437927
999,3,-0.0437927,0.0379944
999,4,-0.0428009,0.03582
999,5,-0.0482178,0.0463867
999,6,-0.034523,0.047493
999,7,-0.00782013,0.0350952
999,8,0.00827789,0.0247955
999,9,0.00869751,0.0201797
1000,0,0.00411987,0.014267
1000,1,0.00190735,0.00175476
1000,2,0.00389099,-0.0170135
1000,3,0.0105667,-0.0294495
1000,4,0.0174332,-0.0249863
1000,5,0.0205994,-0.0122452
1000,6,0.0247955,-0.00743866
1000,7,0.0254059,-0.00923157
1000,8,0.00915527,-0.01091
1000,9,-0.00518799,-0.0128174
1001,0,0.000419617,-0.00846863
1001,1,0.0104141,-0.0025177
1001,2,0.0104141,-0.00286102
1001,3,0.0056839,-0.00495911
1001,4,0.00160217,-0.0038147
1001,5,-0.00335693,0.00484467
1001,6,0.0069809,0.00709534
1001,7,0.0300598,-0.00579834
1001,8,0.0408554,-0.0178909
1001,9,0.0379562,-0.0202942
1002,0,0.0297928,-0.018425
1002,1,0.0207138,-0.0196457
1002,2,0.020752,-0.0343704
1002,3,0.0313187,-0.0503159
1002,4,0.0336838,-0.0485992
1002,5,0.0273132,-0.0394058
1002,6,0.0214386,-0.0331116
1002,7,0.0208282,-0.0283432
1002,8,0.00984192,-0.0262451
1002,9,-0.0108337,-0.0197983
1003,0,-0.0240326,-0.00938416
1003,1,-0.0255585,-0.00396729
1003,2,-0.0262451,-0.00610352
1003,3,-0.0278473,-0.0122452
1003,4,-0.028801,-0.0140381
1003,5,-0.033989,-0.00564575
1003,6,-0.0266647,-0.00545502
1003,7,-0.00495911,-0.0180054
1003,8,0.00331879,-0.0280762
1003,9,0.00137329,-0.0281906
1004,0,-0.00553131,-0.027771
1004,1,-0.0056076,-0.0232315
1004,2,-0.00312805,-0.0261688
1004,3,-0.00205994,-0.0346756
1004,4,-0.00415802,-0.0344467
1004,5,-0.00644684,-0.0313568
1004,6,-0.00591278,-0.0302505
1004,7,-0.00522614,-0.0242233
1004,8,-0.0138855,-0.0147629
1004,9,-0.0287628,-0.00812531
1005,0,-0.0318909,-0.000343323
1005,1,-0.0227737,0.0124741
1005,2,-0.0133133,0.0194168
1005,3,-0.0094986,0.0200653
1005,4,-0.00804901,0.0203705
1005,5,-0.0119019,0.0282288
1005,6,-0.00553131,0.034523
1005,7,0.0156021,0.028038
1005,8,0.0254059,0.0228119
1005,9,0.0198746,0.0250244
1006,0,0.0130081,0.0239944
1006,1,0.0102997,0.0174332
1006,2,0.0104523,0.00644684
1006,3,0.0124359,-0.00358582
1006,4,0.0108337,-0.00362396
1006,5,0.00640869,0.0012207
1006,6,0.00183105,0.00846863
1006,7,0.00141144,0.0161743
1006,8,-0.00896454,0.0313187
1006,9,-0.0286484,0.0452042
1007,0,-0.0333786,0.0494385
1007,1,-0.0193024,0.0468063
1007,2,-0.00156403,0.0382996
1007,3,0.0125885,0.030899
1007,4,0.0234222,0.036087
1007,5,0.0219727,0.0493622
1007,6,0.0259399,0.0493622
1007,7,0.0491714,0.0270844
1007,8,0.0576782,0.00865936
1007,9,0.0468063,0.00324249
1008,0,0.0339127,0.00221252
1008,1,0.0217819,-0.0025177
1008,2,0.011673,-0.0138474
1008,3,0.00370026,-0.025444
1008,4,-0.00225067,-0.0265503
1008,5,-0.00423431,-0.0206757
1008,6,-0.00679016,-0.0146103
1008,7,-0.00808716,-0.0123978
1008,8,-0.016861,-0.00770569
1008,9,-0.0352859,-0.00038147
1009,0,-0.0425339,0.00831604
1009,1,-0.0338745,0.01194
1009,2,-0.023613,0.0113297
1009,3,-0.0167847,0.0122833
1009,4,-0.0149155,0.0152206
1009,5,-0.0198746,0.0210953
1009,6,-0.017662,0.02285
1009,7,0.00705719,0.0124359
1009,8,0.0247955,0.00289917
1009,9,0.0204086,0.0037384
1010,0,0.0124741,0.0139236
1010,1,0.00843048,0.0263596
1010,2,0.00831604,0.0252151
1010,3,0.0131226,0.0113297
1010,4,0.0178528,0.00183105
1010,5,0.0152588,0.00293732
1010,6,0.0087738,0.0180435
1010,7,0.00408173,0.0241089
1010,8,-0.00717163,0.0180817
1010,9,-0.0320435,0.00881195
1011,0,-0.0413132,0.0113297
1011,1,-0.0330734,0.0181961
1011,2,-0.0181961,0.0104904
1011,3,-0.00953674,-0.00247955
1011,4,-0.00846863,-0.00862122
1011,5,-0.0143051,-0.00434875
1011,6,-0.0135422,0.00164032
1011,7,0.0115585,-0.00843048
1011,8,0.0319672,-0.0212097
1011,9,0.0310516,-0.0267029
1012,0,0.022583,-0.0255966
1012,1,0.0197983,-0.0212479
1012,2,0.0194168,-0.0268173
1012,3,0.019455,-0.0376892
1012,4,0.0166702,-0.0380325
1012,5,0.0126266,-0.0304794
1012,6,0.00915527,-0.0207901
1012,7,0.00812531,-0.0116348
1012,8,0.00240326,-0.00450134
1012,9,-0.0135422,-0.00270844
1013,0,-0.0255585,0.00038147
1013,1,-0.0217056,0.0102615
1013,2,-0.0127411,0.0136948
1013,3,-0.00450134,0.0102234
1013,4,0.00141144,0.022049
1013,5,-0.00576019,0.04673
1013,6,-0.0112152,0.0587463
1013,7,0.0069809,0.0519562
1013,8,0.022049,0.0418472
1013,9,0.0195312,0.0345612
1014,0,0.0128937,0.026741
1014,1,0.0128555,0.0206757
1014,2,0.0149155,0.00835419
1014,3,0.0175858,-0.00663757
1014,4,0.0180435,-0.0115585
1014,5,0.0151825,-0.00450134
1014,6,0.00923157,0.00347137
1014,7,0.00637054,0.0107193
1014,8,-0.00347137,0.0200653
1014,9,-0.0287247,0.031929
1015,0,-0.0478363,0.0407028
1015,1,-0.0424957,0.0432587
1015,2,-0.0283051,0.0364304
1015,3,-0.0154877,0.0299835
1015,4,-0.0124359,0.0192261
1015,5,-0.0170517,0.0138474
1015,6,-0.0188446,0.0148773
1015,7,0.00629425,0.00213623
1015,8,0.0293732,-0.0171661
1015,9,0.0299454,-0.0255203
1016,0,0.023613,-0.0259399
1016,1,0.0180054,-0.0263214
1016,2,0.0159454,-0.0395584
1016,3,0.0178146,-0.0590134
1016,4,0.0174713,-0.0662231
1016,5,0.0139618,-0.0630569
1016,6,0.0094223,-0.0596619
1016,7,0.00541687,-0.058136
1016,8,-0.00221252,-0.0505447
1016,9,-0.0182343,-0.0296021
1017,0,-0.0316238,-0.0069046
1017,1,-0.0290298,0.00473022
1017,2,-0.0179672,-0.000724792
1017,3,-0.00965118,-0.0136566
1017,4,-0.00587463,-0.0226974
1017,5,-0.0106049,-0.0218964
1017,6,-0.0131989,-0.0124741
1017,7,0.00709534,-0.0164795
1017,8,0.0285721,-0.0297165
1017,9,0.0318146,-0.0373459
1018,0,0.0259781,-0.0343704
1018,1,0.0191879,-0.0325775
1018,2,0.0166321,-0.0415421
1018,3,0.019989,-0.0575256
1018,4,0.022316,-0.062027
1018,5,0.0194931,-0.0509644
1018,6,0.0135422,-0.0307083
1018,7,0.00812531,-0.0118637
1018,8,-0.00358582,0.00232697
1018,9,-0.029335,0.0132751
1019,0,-0.0497055,0.0214005
1019,1,-0.0450897,0.0281906
1019,2,-0.0302887,0.0285339
1019,3,-0.0226593,0.0253677
1019,4,-0.0206757,0.0217819
1019,5,-0.0213623,0.0275803
1019,6,-0.0237656,0.0526428
1019,7,-0.00465393,0.0602341
1019,8,0.0224686,0.0472641
1019,9,0.0289154,0.0307465
1020,0,0.0227356,0.0191879
1020,1,0.0172424,0.0138474
1020,2,0.0170135,0.0069046
1020,3,0.0174332,-0.00728607
1020,4,0.0158691,-0.0177383
1020,5,0.0124741,-0.0167847
1020,6,0.00789642,-0.00911713
1020,7,0.00282288,-0.00545502
1020,8,-0.00232697,-0.00362396
1020,9,-0.0189972,0.00659943
1021,0,-0.0342941,0.0144958
1021,1,-0.0323868,0.017128
1021,2,-0.0193024,0.0176239
1021,3,-0.00995636,0.0281525
1021,4,-0.00736237,0.0489426
1021,5,-0.0114822,0.052948
1021,6,-0.0155258,0.0481033
1021,7,0.00289917,0.0339508
1021,8,0.0286484,0.0165558
1021,9,0.0340271,0.0069046
1022,0,0.022583,0.00213623
1022,1,0.0172424,-0.00236511
1022,2,0.0180054,-0.0119781
1022,3,0.0239182,-0.0292206
1022,4,0.0263214,-0.041275
1022,5,0.0239944,-0.0373459
1022,6,0.0178528,-0.0252533
1022,7,0.0117874,-0.0188065
1022,8,0.00328064,-0.0146866
1022,9,-0.0211334,-0.0069046
1023,0,-0.0414276,0.00232697
1023,1,-0.0439072,0.0161362
1023,2,-0.0337219,0.027504
1023,3,-0.0214767,0.0288773
1023,4,-0.018425,0.0291061
1023,5,-0.0204086,0.0418854
1023,6,-0.0246048,0.0623322
1023,7,-0.00305176,0.0577927
1023,8,0.0256729,0.0294495
1023,9,0.0354767,0.00682831
1024,0,0.0284576,-0.00370026
1024,1,0.0229645,-0.00965118
1024,2,0.0212097,-0.0187683
1024,3,0.0196457,-0.0269699
1024,4,0.0170135,-0.0260925
1024,5,0.014534,-0.0236893
1024,6,0.0134659,-0.0240326
1024,7,0.0139618,-0.0246811
1024,8,0.00789642,-0.0207901
1024,9,-0.014267,-0.0136948
1025,0,-0.0317383,-0.00965118
1025,1,-0.0298309,-0.00354767
1025,2,-0.0153351,-0.00164032
1025,3,-0.00396729,-0.00392914
1025,4,-0.00335693,-0.0031662
1025,5,-0.00614166,0.00190735
1025,6,-0.014534,0.0124359
1025,7,-0.000801086,0.0133133
1025,8,0.0204086,0.00175476
1025,9,0.0251389,-0.00549316
1026,0,0.0204086,-0.00579834
1026,1,0.0159454,-0.00682831
1026,2,0.0130081,-0.0122833
1026,3,0.0141525,-0.0221252
1026,4,0.0163269,-0.0230789
1026,5,0.0151825,-0.0123215
1026,6,0.0110626,-0.00106812
1026,7,0.00724792,0.00709534
1026,8,0.00179291,0.0133133
1026,9,-0.0218201,0.0165176
1027,0,-0.0488663,0.0236893
1027,1,-0.0495529,0.0453949
1027,2,-0.0364685,0.0626755
1027,3,-0.0220108,0.0558853
1027,4,-0.0150299,0.0430298
1027,5,-0.0133896,0.0375748
1027,6,-0.0215912,0.043869
1027,7,-0.00766754,0.0367737
1027,8,0.0241089,0.0183487
1027,9,0.0350952,0.0088501
1028,0,0.0282669,0.0120926
1028,1,0.0193405,0.0250244
1028,2,0.0151443,0.0239944
1028,3,0.0152588,-0.000839233
1028,4,0.0133133,-0.0235367
1028,5,0.00720978,-0.0304031
1028,6,0.0025177,-0.028801
1028,7,-0.000114441,-0.0288391
1028,8,-0.00190735,-0.028038
1028,9,-0.0139618,-0.0254059
1029,0,-0.0323486,-0.0252533
1029,1,-0.0357437,-0.0181961
1029,2,-0.0237656,-0.0128174
1029,3,-0.0117111,-0.0162506
1029,4,-0.00530243,-0.0182724
1029,5,-0.00831604,-0.0157547
1029,6,-0.0194168,-0.00244141
1029,7,-0.00846863,0.000152588
1029,8,0.018158,-0.013237
1029,9,0.0273895,-0.0241089
1030,0,0.02285,-0.0243378
1030,1,0.0227737,-0.0202179
1030,2,0.0289536,-0.0210953
1030,3,0.0360107,-0.0323486
1030,4,0.0436783,-0.0430679
1030,5,0.0444031,-0.0405884
1030,6,0.0376892,-0.0283051
1030,7,0.0284576,-0.0190735
1030,8,0.0165176,-0.0115585
1030,9,-0.00747681,-0.00209808
1031,0,-0.0354767,0.00587463
1031,1,-0.0424576,0.0191879
1031,2,-0.0323486,0.0253677
1031,3,-0.0193787,0.0242615
1031,4,-0.0147629,0.0192642
1031,5,-0.0145721,0.0183868
1031,6,-0.02285,0.0292587
1031,7,-0.0194168,0.0466156
1031,8,0.00740051,0.0449371
1031,9,0.0210953,0.0302887
1032,0,0.0151443,0.0204849
1032,1,0.00667572,0.0124741
1032,2,0.0056076,0.00240326
1032,3,0.00682831,-0.0141907
1032,4,0.00705719,-0.0275421
1032,5,0.0038147,-0.0283432
1032,6,0.000839233,-0.0252151
1032,7,0.000267029,-0.0214005
1032,8,-0.000801086,-0.0152206
1032,9,-0.0113297,-0.00774384
1033,0,-0.0304794,-0.00522614
1033,1,-0.0365067,-0.000267029
1033,2,-0.0268555,0.00663757
1033,3,-0.014801,0.00988007
1033,4,-0.0112534,0.0128937
1033,5,-0.0139618,0.0173569
1033,6,-0.0205994,0.0296783
1033,7,-0.0146866,0.0362396
1033,8,0.00881195,0.0260162
1033,9,0.0220108,0.0151443
1034,0,0.0157928,0.0152206
1034,1,0.00713348,0.0191879
1034,2,0.00423431,0.0159836
1034,3,0.00873566,0.00263214
1034,4,0.0142288,-0.00720978
1034,5,0.016861,-0.00583649
1034,6,0.0137329,0.000267029
1034,7,0.0101089,0.0056839
1034,8,0.00827789,0.01091
1034,9,-0.00377655,0.0200653
1035,0,-0.0257492,0.025177
1035,1,-0.0338364,0.0283051
1035,2,-0.0194168,0.0275803
1035,3,-0.0050354,0.02491
1035,4,0.000343323,0.0199127
1035,5,0.000991821,0.0154495
1035,6,-0.00232697,0.0227737
1035,7,-0.00110626,0.0385666
1035,8,0.0221252,0.0344467
1035,9,0.0368118,0.0175095
1036,0,0.0352859,0.0044632
1036,1,0.0302887,-0.00350952
1036,2,0.0310135,-0.0082016
1036,3,0.0318146,-0.0237656
1036,4,0.0286484,-0.0435257
1036,5,0.0224304,-0.0515366
1036,6,0.0143433,-0.0508499
1036,7,0.00720978,-0.0504303
1036,8,0.00499725,-0.0524521
1036,9,-0.000915527,-0.0496292
1037,0,-0.0165176,-0.0434494
1037,1,-0.0279999,-0.0367355
1037,2,-0.0231934,-0.0302887
1037,3,-0.0152206,-0.0313187
1037,4,-0.0131607,-0.0344086
1037,5,-0.0173569,-0.0324249
1037,6,-0.0262833,-0.0246048
1037,7,-0.0284195,-0.0133896
1037,8,-0.00923157,-0.0157928
1037,9,0.00839233,-0.0221634
1038,0,0.0100708,-0.0226974
1038,1,0.00354767,-0.0149536
1038,2,3.8147e-05,-0.00450134
1038,3,0.00087738,-0.00518799
1038,4,0.00602722,-0.0125885
1038,5,0.00953674,-0.0107956
1038,6,0.00808716,0.00038147
1038,7,0.00656128,0.0131607
1038,8,0.00778198,0.0188065
1038,9,-0.00125885,0.0242996
1039,0,-0.0224686,0.0340271
1039,1,-0.0353241,0.045929
1039,2,-0.0324631,0.0485992
1039,3,-0.0218582,0.0436783
1039,4,-0.0157547,0.0355911
1039,5,-0.014267,0.0318527
1039,6,-0.0158691,0.0366592
1039,7,-0.0145721,0.0424957
1039,8,0.00595093,0.0279236
1039,9,0.0235367,0.0107193
1040,0,0.023613,0.0056076
1040,1,0.0165558,0.00862122
1040,2,0.0128937,0.0109863
1040,3,0.0133514,0.000610352
1040,4,0.0156403,-0.0152206
1040,5,0.0163651,-0.0187683
1040,6,0.0160599,-0.016861
1040,7,0.0154495,-0.0123978
1040,8,0.0111008,-0.00617981
1040,9,0.00282288,0.00152588
1041,0,-0.0140762,0.010376
1041,1,-0.0205612,0.0133514
1041,2,-0.0138474,0.0123596
1041,3,-0.00534058,0.00843048
1041,4,-0.000953674,0.00541687
1041,5,-0.00148773,0.00858307
1041,6,-0.0069809,0.0154877
1041,7,-0.00770569,0.0214005
1041,8,0.0120163,0.0119019
1041,9,0.0268173,0.000801086
1042,0,0.025177,-0.00450134
1042,1,0.0175476,-0.00419617
1042,2,0.0118637,-0.00522614
1042,3,0.0133514,-0.0127029
1042,4,0.0177002,-0.0265121
1042,5,0.0181198,-0.0313568
1042,6,0.0154877,-0.0224686
1042,7,0.0125122,-0.0108337
1042,8,0.00873566,-0.00259399
1042,9,-0.000305176,0.00518799
1043,0,-0.0183868,0.0159454
1043,1,-0.0302505,0.0213242
1043,2,-0.0267792,0.0190353
1043,3,-0.0175858,0.0143433
1043,4,-0.0111389,0.00930786
1043,5,-0.00667572,0.00854492
1043,6,-0.00968933,0.0118256
1043,7,-0.0124359,0.0159073
1043,8,0.00602722,0.0136948
1043,9,0.0236893,0.0101852
1044,0,0.0258255,0.00648499
1044,1,0.0191498,0.00160217
1044,2,0.014534,-0.00236511
1044,3,0.0117493,-0.0133133
1044,4,0.0102615,-0.0279236
1044,5,0.00747681,-0.0357819
1044,6,0.00423431,-0.0352478
1044,7,7.62939e-05,-0.0279999
1044,8,-0.00301361,-0.0222015
1044,9,-0.00892639,-0.0197983
1045,0,-0.0226974,-0.0126266
1045,1,-0.0335312,-0.00644684
1045,2,-0.0311661,-0.00782013
1045,3,-0.0226974,-0.00965118
1045,4,-0.0169754,-0.00621796
1045,5,-0.0124359,-0.0030899
1045,6,-0.0141144,0.00274658
1045,7,-0.0159454,0.0119019
1045,8,-0.00141144,0.00907898
1045,9,0.0167084,0.00286102
1046,0,0.0205994,0.00404358
1046,1,0.0152206,0.00621796
1046,2,0.0131226,0.00606537
1046,3,0.013504,-0.00125885
1046,4,0.0174713,-0.0146484
1046,5,0.0201797,-0.0183487
1046,6,0.0191498,-0.0126648
1046,7,0.0165939,-0.00366211
1046,8,0.0138092,0.00415802
1046,9,0.00732422,0.0123215
1047,0,-0.0111008,0.0233841
1047,1,-0.0277328,0.0305939
1047,2,-0.0306702,0.0327301
1047,3,-0.021553,0.0294495
1047,4,-0.0125504,0.0232315
1047,5,-0.00587463,0.0183105
1047,6,-0.00782013,0.0178146
1047,7,-0.0131989,0.0216293
1047,8,-0.0031662,0.0154495
1047,9,0.0101471,0.00350952
1048,0,0.0102615,-0.0030899
1048,1,0.00205994,-0.00511169
1048,2,-0.00259399,-0.00492096
1048,3,-0.000343323,-0.0111771
1048,4,0.00270844,-0.0228882
1048,5,0.00190735,-0.0267029
1048,6,-0.000190735,-0.0191879
1048,7,-0.00171661,-0.0105667
1048,8,-0.00343323,-0.00583649
1048,9,-0.00720978,-0.00038147
1049,0,-0.0182343,0.00976562
1049,1,-0.0263596,0.0188446
1049,2,-0.0214767,0.0220871
1049,3,-0.0127411,0.0190353
1049,4,-0.00835419,0.0172043
1049,5,-0.00415802,0.0108719
